,step,amount,isFraud
771236,39,1100952.64,0
4105141,302,57033.18,0
2132921,183,215923.71,0
3438120,256,10681.69,0
1184914,132,68632.12,0
3745390,279,6134.82,0
5448350,379,406858.79,0
2065000,181,21233.08,0
1848081,163,164881.81,0
3467957,258,32645.42,0
5088629,355,119242.0,0
4182535,304,5868.82,0
4718839,332,84919.69,0
2241643,186,261781.39,0
2422631,202,235541.33,0
3889284,284,66178.17,0
5437549,378,184822.02,0
4032123,299,13322.42,0
4703723,331,5619.01,0
4256757,306,61705.64,0
5577154,393,5438.79,0
3876092,283,46762.43,0
2762523,213,120892.47,0
5558620,384,9224.33,0
4721385,332,22357.61,0
4898045,349,48416.57,0
4205709,305,30715.22,0
3332548,253,27396.98,0
5670037,397,140172.13,0
2260653,187,154301.41,0
3841382,282,46177.25,0
2829709,226,171793.01,0
2504534,204,78008.91,0
5691548,397,151965.16,0
2925406,229,563876.86,0
6238078,594,117045.39,0
5741864,399,4524.67,0
5296532,373,2745.57,0
4683371,331,32990.71,0
818916,40,394029.52,0
3110544,235,170168.04,0
512215,20,146375.11,0
3924331,285,6840.47,0
449138,19,321206.14,0
5130979,356,23483.99,0
3278338,251,7302.87,0
2750002,212,145825.62,0
4216208,305,14138.78,0
3079501,235,205827.41,0
3937239,286,11502.18,0
4113685,302,237160.63,0
5916821,404,246464.18,0
5969519,406,4190.95,0
6115128,527,120035.18,0
1140857,131,582207.75,0
607732,34,1434.91,0
975526,44,3240.08,0
4335014,308,12495.55,0
3396611,255,3909.41,0
3322032,253,127919.61,0
4962891,351,247285.55,0
3062677,234,124258.55,0
2299788,188,110880.34,0
223397,14,1459945.03,0
4028051,299,92148.19,0
4577065,328,240172.47,0
41329,9,1861448.05,0
2215905,186,199896.47,0
2883521,228,429.27,0
3552040,260,356319.54,0
2064773,181,136369.85,0
561915,22,363947.73,0
5105958,355,20046.0,0
4215308,305,239209.71,0
5536551,381,4416.86,0
2302587,188,399918.24,0
2745620,212,158918.32,0
2135951,184,154704.91,0
6163536,550,4916.35,0
2604764,208,7469.39,0
1821098,163,209721.29,0
3227738,250,12005.14,0
5269415,372,478826.47,0
1992924,179,20600.98,0
1530637,153,773.58,0
4652819,330,18751.33,0
5892242,403,185799.01,0
3469771,258,183402.97,0
4875546,348,257995.51,0
2238549,186,335.84,0
1044604,94,23009.91,0
4857770,348,252890.26,0
6182987,567,2807.72,0
3144995,236,18989.38,0
2697721,211,1994.08,0
3070399,235,208599.56,0
922159,43,30836.48,0
6133831,544,416817.63,0
3863149,283,74834.06,0
1772297,162,93070.36,0
1064607,119,289265.55,0
1032423,93,2930.59,0
1460158,140,215087.4,0
1757415,161,130660.58,0
3597592,263,3327.98,0
3917244,284,189511.72,0
4306096,307,126.87,0
3182653,239,10092.58,0
3009283,232,22314.32,0
1667788,158,10447.41,0
5579048,393,4965.31,0
2150839,184,313264.44,0
6280906,644,8814.04,0
6361461,718,10292.9,0
1481172,141,3046.63,0
3272722,251,2461.29,0
4145872,303,579631.55,0
6253867,597,8081.56,0
2878423,228,26624.85,0
6225277,590,74519.05,0
438188,18,46108.85,0
2958028,230,321919.95,0
1297890,136,12956.19,0
4536155,326,475593.68,0
2465309,203,80929.06,0
4375029,311,110999.74,0
575092,25,35962.18,0
1236020,134,151566.12,0
4480860,324,129195.21,0
4314274,308,98455.28,0
176908,12,205637.23,0
412286,18,159914.02,0
2586563,207,192708.67,0
3401905,255,10179.48,0
534095,21,12568.12,0
410628,18,128022.85,0
806773,40,18529.93,0
1749889,161,42517.51,0
1516101,153,3207.54,0
3835171,282,240212.04,0
507230,20,2364.26,0
3500729,259,190164.87,0
4576935,328,8455.46,0
3467289,258,157527.1,0
795566,40,1276.52,0
1982283,179,384701.19,0
3199823,249,440620.36,0
4412643,322,83021.15,0
4738562,332,194502.91,0
2497883,204,6487.25,0
441280,19,133681.99,0
3033517,234,117082.85,0
4704514,331,116462.85,0
2759130,212,7015.83,0
5884778,403,1465668.96,0
1129163,131,204418.59,0
4712042,332,12346.32,0
3106678,235,229421.09,0
2326736,188,39857.11,0
5541947,382,214648.94,0
2899237,228,183738.19,0
4312514,308,296382.44,0
5530391,381,487875.28,0
3568244,260,490236.05,0
5002802,353,14893.75,0
2879921,228,229530.56,0
5231803,371,42410.54,0
3192789,242,7368.95,0
5378115,376,31855.97,0
901841,43,14671.59,0
2036387,180,40597.94,0
5615913,395,70283.6,0
3472411,258,187486.89,0
3460319,257,9616.61,0
1996186,179,116083.22,0
1115020,130,1732421.64,0
1995091,179,118639.97,0
555670,22,9604.15,0
6062703,503,6630.47,0
4455024,323,54412.25,0
4263004,306,83696.1,0
1892934,165,159908.95,0
6030056,472,507824.23,0
6346475,694,173440.32,0
3215886,249,395969.86,0
5891176,403,6854.41,0
623262,34,177901.25,0
2955182,230,287298.74,0
1410181,139,363903.38,0
2736271,212,15552.23,0
2042687,181,641163.93,0
4832831,347,77448.55,0
5395187,377,66664.0,0
5799261,401,969.78,0
1709002,160,367248.38,0
5016350,353,20816.67,0
3153830,237,8329.6,0
643050,35,267628.52,0
3133618,236,4183.81,0
247810,14,73427.13,0
2498817,204,364559.88,0
2712554,211,166494.42,0
5900350,403,32399.79,0
5303740,373,69386.98,0
5684894,397,303539.7,0
2663027,210,6557.19,0
672137,36,26658.35,0
1189301,132,269907.71,0
3900470,284,3946.73,0
759979,38,18031.49,0
1590557,156,6668.14,0
4925471,350,501061.65,0
3956976,288,6637.08,0
3400366,255,20729.31,0
431510,18,46089.01,0
5442097,378,110105.65,0
2248750,187,3011.46,0
4707062,331,83389.4,0
5042295,354,272798.58,0
1259829,134,196102.4,0
5929635,404,11357.4,0
3696698,277,330634.34,0
2066755,181,166731.28,0
2814516,225,2502219.42,0
2072514,182,13551.45,0
4460954,323,28349.56,0
2882741,228,57383.43,0
4038956,299,22524.02,0
4011352,299,216311.98,0
1214865,133,32479.44,0
3297605,252,34142.19,0
1357397,138,197.99,0
879535,42,149501.32,0
896303,42,292270.87,0
604584,34,406112.88,0
4523538,326,482727.83,0
1316266,136,15433.18,0
5673043,397,215276.95,0
4449080,323,13926.67,0
4816959,346,143213.95,0
1661143,158,583335.03,0
5316283,374,12613.98,0
2901272,228,1944362.98,0
2964501,231,233724.68,0
1127534,131,6195.99,0
3344759,253,19462.15,0
2880002,228,64875.98,0
1866351,164,63848.37,0
1848128,163,4513.67,0
1338154,137,77649.86,0
3570731,260,9931.06,0
2228132,186,157593.72,0
2148913,184,866.99,0
2019795,180,8098.51,0
5604635,394,333706.75,0
2999541,232,26520.84,0
4343128,308,14605.66,0
3019460,233,112307.38,0
5930605,404,29217.84,0
4792235,345,45081.25,0
1018068,47,69702.24,0
2806723,225,46755.64,0
543383,21,94359.76,0
3248237,250,508.41,0
1980472,179,194214.68,0
2582389,207,2087.66,0
5328573,374,208142.45,0
3785134,280,5221.68,0
4979871,352,63417.84,0
3649956,275,193147.3,0
1952924,178,378852.97,0
2807845,225,300341.86,0
2697804,211,8443.23,0
740923,38,15026.53,0
3548591,260,126119.92,0
4122443,302,601967.47,0
569797,23,6479.55,0
1941145,177,630012.75,0
4171371,304,24488.99,0
3751510,279,11663.28,0
629087,34,79847.16,0
1433119,140,35317.36,0
5853881,402,261468.68,0
6132513,544,261370.08,0
1323159,137,2424.55,0
3637011,274,7728.19,0
5246559,371,31988.64,0
5262230,372,246655.68,0
3968805,297,37624.89,0
73875,10,135492.42,0
1907697,166,509.55,0
5678234,397,152524.02,0
3271443,251,12703.1,0
6037897,478,69755.79,0
3073352,235,160100.8,0
6329180,690,56729.95,0
909707,43,116905.25,0
5467214,379,18438.79,0
4784805,337,11603.97,0
692270,36,8495.01,0
3362412,254,52525.36,0
2749661,212,17903.35,0
3273438,251,507890.57,0
6197284,573,62359.81,0
5481026,379,114865.79,0
4632700,330,240673.3,0
207009,13,557292.24,0
5603094,394,65063.34,0
1294538,136,257367.77,0
5878094,403,572330.12,0
4033950,299,21270.61,0
3755775,279,44124.36,0
4316291,308,26755.32,0
991397,45,15760.92,0
3570336,260,146706.72,0
4193408,305,15854.56,0
5265241,372,21317.33,0
3844168,282,74774.99,0
4053467,300,11799.04,0
5523363,380,14219.16,0
5901638,403,6219.93,0
6050338,493,735020.83,0
3566799,260,2801.98,0
1450087,140,796.55,0
1571886,155,14494.3,0
3685975,276,3877.31,0
917354,43,214706.11,0
4007609,298,627873.74,0
3469836,258,242193.66,0
642204,35,1970.64,0
3448236,257,152356.49,0
6061510,500,3432.45,0
1357182,138,277806.49,0
853130,41,65917.46,0
4722611,332,4567.84,0
2677635,210,15.8,0
285455,15,18145.19,0
3760260,279,26276.23,0
6058812,500,219653.79,0
4132679,302,609870.85,0
5263699,372,704340.02,0
496809,20,289016.91,0
394975,18,67731.15,0
3218853,250,4528.02,0
955037,44,73975.86,0
5104206,355,30102.3,0
3670722,276,62993.92,0
3324466,253,478636.23,0
4964671,351,125795.14,0
6184597,567,28447.74,0
4270311,307,262774.92,0
1702359,159,363026.68,0
5137061,356,46414.75,0
1790135,162,13911.06,0
2863630,227,1664401.47,0
181174,12,18854.97,0
4680688,331,2985.86,0
3927570,285,146995.27,0
26794,8,990.64,0
2798019,217,3040.48,0
3893946,284,318694.73,0
2262343,187,2423.03,0
3535003,259,3102.68,0
1614423,156,49672.76,0
1804669,163,4350.02,0
3098204,235,119186.24,0
5297552,373,110332.09,0
4082308,301,233684.19,0
2322788,188,3389.71,0
2146413,184,121517.27,0
5089509,355,15741.75,0
5354425,375,21664.06,0
4954147,351,13177.32,0
508816,20,16111.08,0
295029,15,64645.2,0
5506042,380,15321.36,0
6249894,596,9228.44,0
1182659,132,12804.36,0
3399935,255,5886.2,0
4507509,325,211874.55,0
5155982,357,73016.59,0
4960967,351,333703.32,0
1919375,167,478538.23,0
476289,19,80698.58,0
4138350,303,6259.87,0
4277623,307,46663.36,0
2671202,210,27812.34,0
5543447,382,233289.76,0
5210077,370,218458.87,0
1892470,165,22026.78,0
311690,16,57454.69,0
1391015,139,417711.68,0
5536122,381,117919.56,0
50694,9,7616.05,0
5207392,370,174923.98,0
4782331,336,1920.71,0
2252487,187,122861.66,0
5977737,407,6295.4,0
672686,36,208495.79,0
2144683,184,423853.87,0
2164840,184,12062.29,0
430747,18,21378.54,0
2114752,183,7845.72,0
4339808,308,33193.85,0
5552416,383,14098.81,0
4616560,329,108168.36,0
2076000,182,348117.63,0
2349096,189,172589.32,0
4424230,322,34983.96,0
671669,36,10301.1,0
2850906,227,103383.48,0
2669832,210,108496.36,0
2200544,185,202273.62,0
3313514,252,6893.55,0
3371398,254,5967.25,0
3186745,240,21015.5,0
742168,38,327087.89,0
3021350,233,80560.66,0
1530993,154,10296.74,0
2974762,231,80061.24,0
900078,42,19538.11,0
3151219,237,13905.3,0
3740954,279,37986.38,0
4194164,305,191260.46,0
3610707,266,4397.69,0
5265422,372,26118.3,0
5729159,399,19668.12,0
1956022,178,293443.81,0
5489828,380,1374.25,0
3335012,253,102793.94,0
1016687,47,202003.89,0
199741,13,277375.19,0
2122659,183,289795.96,0
1743109,161,382189.89,0
5228037,371,137514.44,0
5234177,371,737320.24,0
4649647,330,254.14,0
1128345,131,30537.36,0
5838297,402,100144.64,0
6210680,588,233193.96,0
4741861,332,27472.3,0
6114317,527,9223.98,0
2413722,202,3525.68,0
1253742,134,319786.63,0
3150146,236,232029.49,0
159820,12,5805.32,0
363125,17,18201.01,0
1718428,160,273402.57,0
3458751,257,17669.71,0
670032,36,45759.96,0
5419777,378,2946.79,0
4820457,346,9514.94,0
3612353,273,3431.74,0
4088258,301,375014.08,0
4608104,329,46602.49,0
876690,42,58216.89,0
1696288,159,22773.38,0
796434,40,316980.31,0
4052896,300,204143.05,0
6264839,612,15028.84,0
4352490,309,26217.16,0
2086845,182,30358.17,0
3517717,259,146636.64,0
3092696,235,10432.42,0
5487232,380,4241.56,0
2368982,191,74093.53,0
1142441,131,76459.01,0
2293137,187,152490.34,0
1530205,153,175925.15,0
3013918,232,326164.84,0
1928176,168,299002.69,0
1975392,178,114012.39,0
2436720,203,52063.22,0
1983703,179,398015.47,0
3385164,255,15625.03,0
4728479,332,138936.29,0
644477,35,9835.83,0
4206613,305,218515.56,0
6069663,514,18556.99,0
1097027,130,7230.03,0
3788411,280,46.71,0
445952,19,622387.82,0
1422006,139,6522.35,0
5324778,374,8303.25,0
2607327,208,1868.91,0
1696284,159,398375.16,0
1405455,139,3206.64,0
2795231,216,62804.26,0
5249765,371,300824.43,0
2798730,217,1000.67,0
1687392,159,289165.82,0
5008368,353,83969.96,0
2521875,205,11022.07,0
2078029,182,19912.15,0
1793676,162,1205.51,0
24816,8,7585.83,0
909460,43,19788.98,0
671843,36,247811.53,0
2694984,211,1076.74,0
1360806,138,169415.12,0
557582,22,13112.52,0
1361745,138,116979.05,0
1621973,157,244585.15,0
3429660,256,8377.94,0
304837,15,3567.5,0
5385947,376,9144.27,0
6112642,526,218974.69,0
74060,10,231874.69,0
1701530,159,169941.22,0
628936,34,25249.41,0
3015076,232,5520.92,0
389934,17,255412.91,0
3981157,298,203069.95,0
3213038,249,14403.72,0
4360551,309,18405.01,0
3895765,284,169898.93,0
70805,9,39032.6,0
3894001,284,935.16,0
6059698,500,158557.66,0
2977267,231,1306532.48,0
5264876,372,27180.12,0
4164573,304,117258.65,0
6124418,540,236576.48,0
3468060,258,166115.03,0
5382056,376,2581.65,0
925462,43,46797.01,0
4614508,329,17832.47,0
3612686,273,164606.04,0
545323,21,25936.53,0
990319,45,12231.21,0
5084382,355,172007.14,0
1820054,163,78251.36,0
5956476,405,123110.88,0
3744952,279,3458.47,0
3649312,275,162150.02,0
4163266,304,18650.64,0
6323217,688,1780.35,0
6051486,493,83257.42,0
1284972,135,28846.27,0
2558014,206,274999.77,0
956745,44,7610.29,0
2989134,231,5260.81,0
4786122,345,417777.52,0
5187786,362,2037.54,0
5634472,395,4475.73,0
1905185,165,32679.68,0
4236969,306,11550.86,0
5035613,354,801124.18,0
5126618,356,101845.25,0
6118895,538,387868.85,0
5275082,372,192167.91,0
154629,12,853185.89,0
4433522,322,15938.32,0
4018975,299,131315.35,0
481129,19,258505.63,0
1174495,132,132493.76,0
4442476,323,1825894.31,0
3190731,241,801239.77,0
4293218,307,77528.18,0
1043178,94,390316.04,0
1053452,96,516.99,0
403964,18,309331.12,0
5020062,353,103695.69,0
3051278,234,260560.55,0
5850781,402,49914.72,0
1395803,139,25272.58,0
4613690,329,45988.03,0
2270740,187,1633.83,0
4289025,307,96225.46,0
4015760,299,11627.74,0
1807813,163,139942.85,0
469601,19,194671.32,0
2145316,184,11974.4,0
4218025,305,796052.31,0
1696529,159,1284751.69,0
4434264,323,66975.35,0
4420215,322,41663.57,0
2977366,231,65138.81,0
2781269,214,5130.34,0
3179639,239,28.02,0
4362373,309,104674.45,0
2760435,213,152069.38,0
3198421,249,403173.07,0
2873546,227,231142.18,0
1735346,161,272056.05,0
3613984,273,3859.07,0
4928918,350,37361.51,0
890635,42,11036.45,0
4909334,349,195265.34,0
2067960,181,71276.37,0
5873255,403,234210.89,0
2616034,208,147759.3,0
2665769,210,2398.72,0
3659032,275,12544.59,0
4736682,332,205091.54,0
5050785,354,79024.01,0
551134,21,2746.58,0
5572335,393,52501.66,0
1863280,164,73283.15,0
5322553,374,15351.44,0
2008557,180,861055.36,0
4377601,311,23426.93,0
6092198,522,162029.4,0
848885,41,8379.37,0
3788686,280,160021.84,0
3534183,259,9734.38,0
1351472,137,65608.22,0
5745558,399,59509.17,0
3663144,276,419027.98,0
1183063,132,183.59,0
4654590,330,195959.15,0
6257676,599,412785.49,0
3769945,280,3248.46,0
2012077,180,1772627.64,0
5425559,378,28541.85,0
2038146,180,15038.39,0
2187045,185,184449.45,0
1284967,135,246109.96,0
2011142,180,1159256.39,0
1251369,134,546850.13,0
5671092,397,28279.36,0
757696,38,493511.88,0
2040184,181,364254.82,0
4289263,307,19765.14,0
3555885,260,19767.02,0
5360614,375,3986.29,0
4021518,299,211908.13,0
1263671,134,548508.45,0
3645618,275,20921.09,0
3707404,277,1820.92,0
2428030,202,278472.67,0
1584985,155,217107.36,0
2318620,188,195063.21,0
5434181,378,244708.21,0
5841708,402,101371.03,0
769902,39,155761.93,0
2003185,179,3455.1,0
1340319,137,80352.65,0
4325128,308,58236.39,0
3096741,235,13713.53,0
1710378,160,286261.2,0
5807950,401,401134.57,0
3273135,251,230247.82,0
2851860,227,59674.53,0
2038255,180,305170.18,0
3779459,280,267449.17,0
6269927,619,9255.88,0
6301985,683,10132.15,0
100568,10,318144.67,0
2199509,185,140446.16,0
4661174,330,442824.06,0
4551386,327,208842.37,0
4062185,300,8856.37,0
3879439,283,16993.52,0
5400934,377,163065.06,0
1038245,94,5534.26,0
2639947,209,148985.44,0
2466084,203,103333.91,0
56911,9,2647.84,0
848997,41,618652.82,0
6216351,589,107150.12,0
179639,12,71634.65,0
1088740,129,40931.94,0
4401495,321,11695.5,0
640678,35,11967.84,0
751336,38,89526.68,0
5389330,377,8758.83,0
2746883,212,116321.78,0
3176050,238,13746.18,0
1268946,135,311575.5,0
3402118,255,426010.16,0
4770038,334,493555.05,0
5415138,378,4661.41,0
6013442,448,212929.37,0
681783,36,51632.74,0
2376078,192,66457.9,0
2766854,213,5285.89,0
6323580,688,654616.78,0
1379873,138,126511.63,0
2643759,209,16726.19,0
5325802,374,114244.77,0
3489691,258,19893.76,0
125949,11,55599.96,0
2091955,182,641.2,0
1506497,144,519868.26,0
1188789,132,102735.99,0
5676620,397,207242.07,0
1975252,178,112943.45,0
3703143,277,11197.12,0
6186557,567,450531.53,0
3735682,278,8731.39,0
4941990,350,29570.12,0
3082040,235,125060.76,0
2104654,183,62469.52,0
6342947,692,7815.65,0
1899798,165,9259.71,0
1422039,139,152368.07,0
3677582,276,6994.91,0
1257045,134,5693.42,0
286342,15,116158.28,0
4420679,322,51313.5,0
2692484,211,153254.34,0
5183391,360,3867.3,0
1373968,138,270.72,0
1499413,143,53971.84,0
5223109,370,186734.68,0
198691,13,53233.44,0
3869106,283,127155.11,0
5181525,359,2261.11,0
6244007,595,14775.33,0
4549079,327,113090.33,0
941343,43,2783.76,0
3925952,285,11487.07,0
4509927,325,64673.9,0
517419,20,548681.79,0
2550797,206,184361.85,0
841118,41,3766.53,0
3145591,236,155563.73,0
3451616,257,7976.49,0
1169130,132,236599.02,0
2416525,202,322144.2,0
4378392,311,396940.98,0
2456452,203,222856.26,0
5344785,375,80849.74,0
2949176,230,228275.39,0
1642150,157,2845.7,0
189738,13,210368.85,0
194642,13,140667.94,0
2762331,213,283004.96,0
3435452,256,3267.47,0
132393,11,4320.24,0
2574910,207,8495.08,0
2580996,207,113687.39,0
4920728,350,17598.5,0
6234947,594,84836.67,0
5972172,407,108168.23,0
2297989,188,2889.09,0
817165,40,68839.83,0
1698750,159,281379.88,0
2710235,211,148430.02,0
5642095,396,21087.68,0
5200739,369,119750.93,0
2284242,187,1111659.34,0
2192879,185,18742.72,0
694970,36,250736.62,0
3745540,279,14099.65,0
175130,12,47353.84,0
950388,44,2377.98,0
31470,8,157346.42,0
967357,44,3162.32,0
1962540,178,10659.41,0
1709549,160,6856.37,0
2692609,211,71202.48,0
4084201,301,345045.36,0
26680,8,784139.62,0
214271,13,32152.17,0
5808224,401,11408.68,0
230823,14,72702.25,0
477644,19,101016.58,0
500839,20,5404.94,0
2078794,182,28446.24,0
3462123,257,404044.99,0
6076867,518,8332.23,0
4139437,303,63663.61,0
3803958,281,1630.23,0
2503518,204,141331.48,0
4399315,321,228238.72,0
371095,17,11484.54,0
5315807,374,151835.54,0
2832668,226,13578.73,0
5435031,378,297464.53,0
4841282,347,186998.57,0
2847086,227,118390.33,0
3990346,298,2066.09,0
5348957,375,180583.48,0
662094,36,1081.6,0
1656072,158,177747.39,0
4141043,303,377313.51,0
5962391,406,222341.92,0
1839624,163,7649.66,0
1016564,47,22616.1,0
4648551,330,79918.9,0
6333117,690,95677.1,0
2859530,227,38498.3,0
1454827,140,75535.87,0
423913,18,117233.7,0
5576176,393,323953.89,0
4008062,298,5876.65,0
2298590,188,5203.73,0
41253,9,22799.25,0
5465626,379,13575.78,0
1702911,160,73114.16,0
5634,6,487039.74,0
6151357,546,131776.91,0
3438558,256,13579.11,0
2403163,202,3501.91,0
1872171,164,293610.99,0
6285748,659,19406.42,0
1477506,141,397502.75,0
848822,41,145348.61,0
2570740,207,199320.02,0
3517113,259,87946.71,0
1233976,134,570811.82,0
272209,15,429979.3,0
5443137,378,211268.98,0
6238159,594,21536.0,0
90265,10,8292.01,0
5801443,401,11348.7,0
299853,15,5305.52,0
4882317,348,337939.44,0
4457380,323,3033.42,0
5029848,354,230775.78,0
3559000,260,79037.78,0
5075041,355,203470.09,0
1103486,130,157624.91,0
4961663,351,50187.69,0
6059147,500,190829.83,0
4695183,331,298650.86,0
4148327,303,45305.72,0
891411,42,21162.41,0
543971,21,613517.92,0
311284,16,416261.22,0
2002420,179,33505.52,0
3576098,261,28496.5,0
3638242,275,9794.68,0
113380,11,33510.95,0
1793590,162,189392.16,0
5595438,394,431349.97,0
5599999,394,2847507.82,0
1730848,161,30867.62,0
827105,41,449510.94,0
5805103,401,228388.8,0
5726859,399,15587.86,0
246348,14,251422.52,0
3926895,285,273.78,0
3836698,282,1920.92,0
6170014,563,13702.15,0
6199767,574,3738.62,0
868995,42,163205.58,0
5404283,377,107776.15,0
3521843,259,189645.14,0
3046175,234,519128.04,0
2012391,180,6086.64,0
3488964,258,4230.13,0
408070,18,111080.17,0
5178945,359,729.81,0
5758234,400,3077.04,0
1219744,133,99796.56,0
495925,20,42407.05,0
4609511,329,17862.95,0
163301,12,17506.58,0
2644064,209,124389.16,0
4544035,326,288961.9,0
758100,38,173308.8,0
1895072,165,481766.62,0
395723,18,322285.56,0
6062036,502,597814.57,0
5092901,355,27099.57,0
5896439,403,113682.2,0
3810336,281,123775.42,0
5409409,378,12028.78,0
2796945,216,387914.54,0
4413080,322,129725.91,0
5879122,403,26988.61,0
952144,44,147838.49,0
6334968,691,66196.66,0
2305063,188,60527.91,0
4699346,331,120775.94,0
4551186,327,31468.52,0
3423278,256,3072.91,0
5581512,393,234225.19,0
4931439,350,981.44,0
1220629,133,419000.48,0
747357,38,7562.36,0
1328198,137,237725.18,0
1529308,153,9709.34,0
1194426,132,42423.63,0
834293,41,183667.87,0
6192222,571,178589.93,0
3933580,285,39040.82,0
3868910,283,10090.73,0
558047,22,273314.59,0
5511694,380,80255.01,0
2738867,212,53852.65,0
50138,9,44761.89,0
1832653,163,7753.44,0
